measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_group_id,age_group_name,cause_id,cause_name,rei_id,rei_name,year_id,year_start_id,year_end_id,metric_id,metric_name,metric_numerator_name,metric_denominator_name,val,upper,lower
1,Deaths,1,Global,,,22,All Ages,490,Other neoplasms,,,2019,,,,Ratio,Male number,Female number,1.296668551,1.797934983,0.900190299
1,Deaths,44635,High SDI,,,22,All Ages,1022,Other malignant neoplasms,,,2019,,,,Ratio,Male number,Female number,0.926071251,1.006456313,0.845478097
1,Deaths,,Non-high SDI,,,22,All Ages,1022,Other malignant neoplasms,,,2019,,,,Ratio,Male number,Female number,1.231143895,1.413862342,0.999928331
1,Deaths,1,Global,,,22,All Ages,1022,Other malignant neoplasms,,,2019,,,,Ratio,Male number,Female number,1.168610151,1.328015408,0.979494114
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,411,Esophageal cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,2.966082087,4.672296366,1.83104812
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,411,Esophageal cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.26916572,1.855826216,0.86750925
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,411,Esophageal cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.381961029,2.028263656,0.94363224
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,411,Esophageal cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,5.461021358,6.775555401,4.531828009
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,411,Esophageal cancer,,,2019,,,,Ratio,Male number,Female number,4.542546704,4.805169572,4.286316986
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,411,Esophageal cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,5.189221365,7.422856848,3.519270683
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,411,Esophageal cancer,,,2019,,,,Ratio,Male number,Female number,2.947891154,3.614444286,2.400601918
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,411,Esophageal cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,5.223122984,7.266119817,3.665522132
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,411,Esophageal cancer,,,2019,,,,Ratio,Male number,Female number,3.114368578,3.710389105,2.607638024
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,414,Stomach cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.552041928,1.677036967,1.451312439
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,414,Stomach cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.477175809,1.73656985,1.240863021
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,414,Stomach cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.485031732,1.7172203,1.268519208
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,414,Stomach cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,3.637082318,4.417266966,2.398208942
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,414,Stomach cancer,,,2019,,,,Ratio,Male number,Female number,1.847440808,1.97148606,1.767851785
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,414,Stomach cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,8.060774329,14.56963238,2.67068029
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,414,Stomach cancer,,,2019,,,,Ratio,Male number,Female number,1.896877455,2.212366124,1.597016698
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,414,Stomach cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,6.961487587,11.56876282,2.638358227
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,414,Stomach cancer,,,2019,,,,Ratio,Male number,Female number,1.890365641,2.172336758,1.624247281
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,417,Liver cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.849015193,2.204577899,1.511230662
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,417,Liver cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,2.078125373,2.63172336,1.601679352
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,417,Liver cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,2.044963202,2.549454098,1.590794777
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,417,Liver cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,3.131237764,3.55213961,2.77876149
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,417,Liver cancer,,,2019,,,,Ratio,Male number,Female number,2.555422557,2.757555135,2.38708878
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,417,Liver cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,3.555893188,4.571152583,2.711457263
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,417,Liver cancer,,,2019,,,,Ratio,Male number,Female number,2.621755431,3.106977362,2.16483931
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,417,Liver cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,3.445011993,4.235475978,2.762686641
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,417,Liver cancer,,,2019,,,,Ratio,Male number,Female number,2.607743873,3.00673716,2.227820453
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,423,Larynx cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,2.754547452,3.230473735,2.305940976
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,423,Larynx cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,2.03800283,2.496500416,1.6224844
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,423,Larynx cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,2.074901627,2.526485654,1.660659772
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,423,Larynx cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,6.873620142,7.663750261,6.206774536
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,423,Larynx cancer,,,2019,,,,Ratio,Male number,Female number,5.574651279,6.052824711,5.128024946
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,423,Larynx cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,17.4996792,20.77755029,14.59788259
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,423,Larynx cancer,,,2019,,,,Ratio,Male number,Female number,6.107310954,6.896475265,5.306834523
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,423,Larynx cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,14.84269691,17.06047502,12.78736564
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,423,Larynx cancer,,,2019,,,,Ratio,Male number,Female number,6.045629463,6.743278851,5.333072885
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,426,"Tracheal, bronchus, and lung cancer",,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,0.801981368,0.908449712,0.703962896
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,426,"Tracheal, bronchus, and lung cancer",,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,0.871643556,1.025823025,0.725077128
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,426,"Tracheal, bronchus, and lung cancer",,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,0.8552714,0.985234926,0.732400938
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,2019,,,,Ratio,Male number,Female number,1.946011886,2.03846899,1.851359007
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,426,"Tracheal, bronchus, and lung cancer",,,2019,,,,Ratio,Male number,Female number,1.633410405,1.691832509,1.579859051
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,2019,,,,Ratio,Male number,Female number,3.553190663,4.23658058,2.936820032
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,426,"Tracheal, bronchus, and lung cancer",,,2019,,,,Ratio,Male number,Female number,2.471939101,2.901017841,2.071922939
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,2019,,,,Ratio,Male number,Female number,2.995019826,3.413192168,2.599124984
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,426,"Tracheal, bronchus, and lung cancer",,,2019,,,,Ratio,Male number,Female number,2.216661709,2.500806967,1.949506561
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,429,Breast cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,0.010761973,0.012422198,0.0095278
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,429,Breast cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,0.018117356,0.021280774,0.014970343
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,429,Breast cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,0.016839851,0.019605823,0.014142127
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,429,Breast cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,0.006271413,0.007791995,0.004784777
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,429,Breast cancer,,,2019,,,,Ratio,Male number,Female number,0.009235983,0.009902202,0.008597919
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,429,Breast cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,0.013581872,0.019006169,0.008938911
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,429,Breast cancer,,,2019,,,,Ratio,Male number,Female number,0.017113422,0.019635043,0.014594391
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,429,Breast cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,0.011398709,0.015227946,0.00786458
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,429,Breast cancer,,,2019,,,,Ratio,Male number,Female number,0.01553352,0.017521046,0.013547049
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,432,Cervical cancer,,,2019,,,,Ratio,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,432,Cervical cancer,,,2019,,,,Ratio,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,432,Cervical cancer,,,2019,,,,Ratio,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,435,Uterine cancer,,,2019,,,,Ratio,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,435,Uterine cancer,,,2019,,,,Ratio,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,435,Uterine cancer,,,2019,,,,Ratio,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,438,Prostate cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,438,Prostate cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,438,Prostate cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,438,Prostate cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,438,Prostate cancer,,,2019,,,,Ratio,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,438,Prostate cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,438,Prostate cancer,,,2019,,,,Ratio,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,438,Prostate cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,438,Prostate cancer,,,2019,,,,Ratio,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,441,Colon and rectum cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.01184588,1.124596522,0.892837214
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,441,Colon and rectum cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,0.953456177,1.111903298,0.81250813
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,441,Colon and rectum cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,0.966178728,1.104503612,0.835003528
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,441,Colon and rectum cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,1.586367051,1.734239345,1.468451499
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,441,Colon and rectum cancer,,,2019,,,,Ratio,Male number,Female number,1.32872199,1.404194512,1.278018553
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,441,Colon and rectum cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,1.828542988,2.130508988,1.594795605
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,441,Colon and rectum cancer,,,2019,,,,Ratio,Male number,Female number,1.363078466,1.533354451,1.203472718
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,441,Colon and rectum cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,1.757585273,1.982058511,1.572690132
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,441,Colon and rectum cancer,,,2019,,,,Ratio,Male number,Female number,1.353668825,1.48400115,1.232402396
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,444,Lip and oral cavity cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.396516447,1.5649172,1.237214074
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,444,Lip and oral cavity cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.094740235,1.408487035,0.864592732
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,444,Lip and oral cavity cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.119817037,1.416017328,0.905218431
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,444,Lip and oral cavity cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,3.68481262,3.991525494,3.386820512
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,444,Lip and oral cavity cancer,,,2019,,,,Ratio,Male number,Female number,2.632828346,2.822176812,2.455979118
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,444,Lip and oral cavity cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,3.563460917,4.497317024,2.836078271
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,444,Lip and oral cavity cancer,,,2019,,,,Ratio,Male number,Female number,2.100771143,2.434750049,1.797797883
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,444,Lip and oral cavity cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,3.575650586,4.369475938,2.934699791
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,444,Lip and oral cavity cancer,,,2019,,,,Ratio,Male number,Female number,2.156362722,2.465653692,1.880781597
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,447,Nasopharynx cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.88026506,2.146707915,1.639796638
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,447,Nasopharynx cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.197029048,1.486343875,0.962874615
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,447,Nasopharynx cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.224474023,1.507947729,0.989526269
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,447,Nasopharynx cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,5.366095861,5.914599462,4.88641278
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,447,Nasopharynx cancer,,,2019,,,,Ratio,Male number,Female number,3.29354489,3.495463575,3.102060694
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,447,Nasopharynx cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,10.96183385,13.97543705,8.686804296
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,447,Nasopharynx cancer,,,2019,,,,Ratio,Male number,Female number,2.553354774,2.967327301,2.187783342
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,447,Nasopharynx cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,10.10980201,12.56461366,8.231119008
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,447,Nasopharynx cancer,,,2019,,,,Ratio,Male number,Female number,2.595320139,2.988249152,2.23860623
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,450,Other pharynx cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,2.856722819,3.178279731,2.564724907
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,450,Other pharynx cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.173029834,1.550718737,0.857274315
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,450,Other pharynx cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.233721244,1.607345169,0.910979182
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,450,Other pharynx cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,6.695615799,7.239347647,6.28042345
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,450,Other pharynx cancer,,,2019,,,,Ratio,Male number,Female number,5.466646299,5.89259746,5.198046403
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,450,Other pharynx cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,13.15635919,16.33936352,10.3099033
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,450,Other pharynx cancer,,,2019,,,,Ratio,Male number,Female number,3.25387144,4.024394108,2.598026688
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,450,Other pharynx cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,11.35712482,13.48658931,9.388714204
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,450,Other pharynx cancer,,,2019,,,,Ratio,Male number,Female number,3.44753865,4.181277153,2.819182337
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,453,Gallbladder and biliary tract cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.127271256,1.397707326,0.852830369
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,453,Gallbladder and biliary tract cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,0.854129586,1.073927683,0.669999336
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,453,Gallbladder and biliary tract cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,0.906422821,1.122874504,0.732962858
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,453,Gallbladder and biliary tract cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,0.40014963,0.758578396,0.086105032
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,453,Gallbladder and biliary tract cancer,,,2019,,,,Ratio,Male number,Female number,0.9624121,1.105520977,0.702002225
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,453,Gallbladder and biliary tract cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,0.291500844,0.57518313,0.059625133
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,453,Gallbladder and biliary tract cancer,,,2019,,,,Ratio,Male number,Female number,0.732054493,0.864252543,0.58096313
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,453,Gallbladder and biliary tract cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,0.313428014,0.614742176,0.065065268
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,453,Gallbladder and biliary tract cancer,,,2019,,,,Ratio,Male number,Female number,0.776685868,0.894108384,0.620818266
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,456,Pancreatic cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.233682702,1.406357153,1.059260506
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,456,Pancreatic cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.129191551,1.326930775,0.963321655
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,456,Pancreatic cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.157369636,1.331455601,1.008030342
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,456,Pancreatic cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,1.192013479,1.488325375,0.936270995
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,456,Pancreatic cancer,,,2019,,,,Ratio,Male number,Female number,1.215273187,1.288542732,1.154610272
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,456,Pancreatic cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,1.963749918,2.690948215,1.414116547
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,456,Pancreatic cancer,,,2019,,,,Ratio,Male number,Female number,1.314114323,1.497426816,1.153587881
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,456,Pancreatic cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,1.626895226,2.104852084,1.236394077
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,456,Pancreatic cancer,,,2019,,,,Ratio,Male number,Female number,1.282110522,1.421596178,1.16742671
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,459,Malignant skin melanoma,,,2019,,,,Ratio,Male number,Female number,1.585761965,2.607148335,0.843277754
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,459,Malignant skin melanoma,,,2019,,,,Ratio,Male number,Female number,1.190127747,1.707619545,0.836402487
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,459,Malignant skin melanoma,,,2019,,,,Ratio,Male number,Female number,1.342724353,2.024250278,0.844400334
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,462,Non-melanoma skin cancer,,,2019,,,,Ratio,Male number,Female number,2.089357679,2.227606709,1.951236077
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,462,Non-melanoma skin cancer,,,2019,,,,Ratio,Male number,Female number,1.573691144,1.813148322,1.359594004
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,462,Non-melanoma skin cancer,,,2019,,,,Ratio,Male number,Female number,1.690790716,1.88621988,1.50475352
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,465,Ovarian cancer,,,2019,,,,Ratio,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,465,Ovarian cancer,,,2019,,,,Ratio,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,465,Ovarian cancer,,,2019,,,,Ratio,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,468,Testicular cancer,,,2019,,,,Ratio,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,468,Testicular cancer,,,2019,,,,Ratio,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,468,Testicular cancer,,,2019,,,,Ratio,Male number,Female number,,,
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,471,Kidney cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,2.078114052,2.35136816,1.85841931
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,471,Kidney cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.884242069,2.1562157,1.668972433
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,471,Kidney cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.937236797,2.190512705,1.732798127
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,471,Kidney cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,2.17874218,2.590143996,1.788298609
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,471,Kidney cancer,,,2019,,,,Ratio,Male number,Female number,2.108723691,2.209256427,2.025376873
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,471,Kidney cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,2.653665076,3.447513202,2.012280404
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,471,Kidney cancer,,,2019,,,,Ratio,Male number,Female number,2.065442171,2.272294335,1.88345528
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,471,Kidney cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,2.460193654,3.073533017,1.935495696
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,471,Kidney cancer,,,2019,,,,Ratio,Male number,Female number,2.078291338,2.231539026,1.944960607
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,474,Bladder cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,2.239855261,2.536791301,1.925574756
2,DALYs (Disability-Adjusted Life Years),,Non-high SDI,,,22,All Ages,474,Bladder cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,1.97320515,2.29855058,1.651241376
2,DALYs (Disability-Adjusted Life Years),1,Global,,,22,All Ages,474,Bladder cancer,,,2019,,,,Ratio not attributable to risks assessed,Male number,Female number,2.045070028,2.348809231,1.755306655
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,474,Bladder cancer,169,All risk factors,2019,,,,Ratio,Male number,Female number,4.073013339,4.743920617,3.398636154
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,,,22,All Ages,474,Bladder cancer,,,2019,,,,Ratio,Male number,Female number,2.802705175,2.977154003,2.673943278
